0,1,2,3
5.0,0.3,2018-07-13,300266
10.0,0.5,2017-06-20,300266
1.0,0.2,2016-06-01,300266
15.0,0.2,2015-05-26,300266
1.0,0.5,2014-06-09,300266
3.0,0.7,2013-05-28,300266
6.0,1.2,2012-05-07,300266
0.0,0.5,2021-06-09,300267
0.0,0.1,2020-07-08,300267
0.0,0.1,2019-07-18,300267
0.0,0.2,2018-07-12,300267
0.0,0.2,2017-06-15,300267
10.0,1.0,2016-05-10,300267
10.0,1.0,2015-04-08,300267
9.0,1.0,2014-03-05,300267
0.0,1.0,2013-05-31,300267
3.0,3.0,2012-04-17,300267
10.0,3.0,2012-06-12,300268
0.0,2.0,2017-05-19,300269
0.0,1.99615,2016-05-26,300269
15.0,2.0,2015-05-04,300269
0.0,0.3,2014-05-30,300269
6.0,2.0,2013-06-25,300269
0.0,3.0,2012-05-18,300269
0.0,0.2,2018-04-24,300270
0.0,0.2,2017-06-13,300270
0.0,0.3,2016-05-30,300270
12.0,0.5,2015-05-27,300270
0.0,0.2,2014-05-27,300270
10.0,2.0,2013-05-03,300270
5.0,1.0,2012-04-23,300270
0.0,0.354432,2021-06-02,300271
0.0,0.717625,2020-05-19,300271
0.0,0.614444,2019-05-30,300271
0.0,0.502035,2018-06-19,300271
0.0,0.482544,2017-05-26,300271
9.973194,0.997319,2016-03-25,300271
9.8657,0.98657,2015-04-28,300271
0.0,1.498198,2014-06-06,300271
0.0,2.0,2013-05-15,300271
10.0,15.0,2012-04-05,300271
3.0,0.75,2008-06-11,300271
0.0,1.0,2022-06-01,300272
0.0,0.500081,2021-06-07,300272
0.0,0.5,2020-07-07,300272
0.0,0.5,2019-10-22,300272
2.0,1.0,2019-06-21,300272
2.0,1.0,2018-07-11,300272
2.0,1.0,2017-06-01,300272
0.0,0.7,2016-06-02,300272
3.0,0.7,2015-05-07,300272
3.5,1.5,2014-05-20,300272
3.0,3.0,2013-06-03,300272
3.0,3.0,2012-05-10,300272
0.0,0.15,2019-07-16,300273
0.0,0.3,2018-06-21,300273
0.0,0.15,2017-07-17,300273
0.0,0.5,2016-07-15,300273
3.0,0.5,2015-05-26,300273
3.0,1.0,2014-07-04,300273
12.0,3.0,2013-05-22,300273
5.0,5.0,2012-05-31,300273
0.0,1.4,2021-05-28,300274
0.0,0.7,2020-07-10,300274
0.0,0.600294,2019-06-28,300274
0.0,0.797807,2018-06-07,300274
0.0,0.488107,2017-06-29,300274
8.0,1.0,2016-09-09,300274
0.0,0.500005,2015-07-02,300274
10.0,1.2,2014-05-30,300274
0.0,0.5,2013-05-28,300274
8.0,2.0,2012-04-11,300274
0.0,0.25,2022-05-27,300275
0.0,0.25,2021-06-25,300275
0.0,0.24,2020-06-15,300275
0.0,0.299343,2015-05-06,300275
0.0,1.0,2014-05-05,300275
10.0,3.0,2013-04-19,300275
4.0,4.0,2012-04-13,300275
8.0,1.0,2020-06-24,300276
0.0,0.8,2019-09-20,300276
4.0,1.5,2019-06-10,300276
0.0,0.1,2017-06-08,300276
0.0,0.1,2016-06-30,300276
5.0,0.15,2015-05-21,300276
10.0,0.2,2014-05-30,300276
6.0,1.2,2013-05-23,300276
3.0,1.2,2012-05-24,300276
0.0,0.3,2022-05-31,300277
0.0,0.4,2021-05-25,300277
0.0,0.3,2020-06-05,300277
0.0,0.6,2019-05-21,300277
0.0,0.15,2018-05-21,300277
0.0,0.5,2017-06-13,300277
15.0,0.3,2016-05-03,300277
0.0,0.3,2014-06-20,300277
0.0,1.5,2013-07-18,300277
10.0,3.0,2012-06-27,300277
0.0,0.22,2017-06-16,300278
10.0,0.0,2015-03-11,300278
0.0,0.1,2014-05-20,300278
0.0,0.2,2013-06-14,300278
10.0,2.0,2012-07-13,300278
0.0,0.3,2018-07-17,300279
18.0,1.0,2017-06-12,300279
0.0,1.0,2016-07-15,300279
0.0,1.0,2015-07-01,300279
0.0,0.5,2014-06-11,300279
0.0,0.5,2013-07-08,300279
10.0,2.0,2012-06-13,300279
0.0,0.1,2021-07-19,300280
0.0,0.5,2020-07-15,300280
0.0,0.1,2017-06-29,300280
0.0,0.2,2016-06-29,300280
0.0,0.2,2015-07-07,300280
0.0,0.1,2014-06-13,300280
0.0,0.5,2013-06-14,300280
0.0,1.0,2012-05-09,300280
0.0,0.4,2022-04-22,300281
0.0,0.28,2021-06-04,300281
0.0,0.15,2020-06-04,300281
0.0,0.15,2019-06-03,300281
5.0,0.21,2018-06-05,300281
0.0,0.5,2017-05-26,300281
0.0,0.499631,2016-05-25,300281
9.990601,0.49953,2015-04-29,300281
0.0,0.49511,2014-05-21,300281
10.0,2.0,2013-05-20,300281
0.0,0.9,2012-06-11,300281
0.0,0.2,2020-05-29,300282
5.0,0.25,2019-06-10,300282
0.0,0.04,2015-10-09,300282
9.0,0.16,2015-08-19,300282
3.0,0.8,2013-05-10,300282
2.0,1.5,2012-04-20,300282
0.0,0.2,2021-07-07,300283
0.0,0.13,2020-06-12,300283
0.0,0.1,2019-07-12,300283
0.0,0.05,2018-06-29,300283
0.0,0.11,2017-06-14,300283
5.0,0.1,2016-04-13,300283
10.0,1.5,2015-04-30,300283
5.0,0.1,2014-05-28,300283
3.0,1.0,2013-05-21,300283
0.0,8.0,2012-05-22,300283
0.0,1.1,2022-04-26,300285
0.0,1.0,2021-04-16,300285
0.0,0.6,2020-04-24,300285
5.0,1.0,2019-04-03,300285
0.0,0.5,2018-05-22,300285
10.0,1.0,2017-06-06,300285
0.0,1.0,2016-06-17,300285
10.0,1.0,2015-06-12,300285
0.0,1.493166,2014-05-23,300285
10.0,0.0,2013-09-13,300285
0.0,2.0,2013-05-22,300285
0.0,1.0,2012-06-21,300285
0.0,2.0,2022-05-05,300286
0.0,2.0,2021-04-30,300286
0.0,2.0,2020-04-17,300286
0.0,2.0,2019-05-07,300286
5.0,1.0,2018-04-10,300286
0.0,2.0,2017-03-27,300286
0.0,2.0,2016-04-29,300286
0.0,2.0,2015-03-10,300286
10.0,4.0,2014-02-27,300286
0.0,2.5,2013-05-07,300286
10.0,8.0,2012-05-16,300286
0.0,0.57,2018-07-12,300287
0.0,0.48,2017-07-24,300287
0.0,0.28,2016-06-02,300287
10.0,0.0,2015-09-23,300287
10.0,0.7,2015-05-08,300287
10.0,1.05,2014-06-13,300287
5.0,1.2,2013-06-25,300287
0.0,1.1,2012-06-13,300287
0.0,0.2,2022-06-01,300288
0.0,0.15,2021-06-11,300288
0.0,0.21,2020-06-19,300288
0.0,0.5,2019-05-24,300288
0.0,0.6,2017-06-15,300288
20.0,0.0,2015-04-21,300288
10.0,3.0,2013-05-21,300288
0.0,3.0,2012-06-19,300288
0.0,0.2,2022-05-19,300289
0.0,0.1,2020-06-08,300289
0.0,0.3,2018-07-06,300289
0.0,0.1,2017-06-15,300289
0.0,0.6,2016-06-16,300289
15.0,0.0,2015-10-27,300289
0.0,1.5,2015-05-27,300289
0.0,1.4,2014-06-06,300289
0.0,1.3,2013-06-13,300289
0.0,1.0,2012-05-22,300289
0.0,0.26258,2021-06-02,300290
0.0,0.16,2020-06-02,300290
5.0,0.12,2019-06-06,300290
0.0,0.113924,2018-05-25,300290
0.0,0.21,2017-05-17,300290
0.0,0.35,2016-06-02,300290
10.0,0.0,2015-09-21,300290
0.0,0.9,2015-06-11,300290
0.0,0.8,2014-07-17,300290
10.0,1.5,2013-06-13,300290
0.0,2.0,2012-07-06,300290
0.0,0.28,2018-08-09,300291
0.0,1.0,2017-07-07,300291
0.0,0.8,2016-06-01,300291
8.0,0.9,2015-05-19,300291
10.0,1.7,2014-05-08,300291
12.0,6.0,2013-05-16,300291
0.0,2.0,2012-05-31,300291
0.0,0.5,2018-07-10,300292
0.0,0.5,2017-07-11,300292
30.0,0.0,2016-09-27,300292
0.0,1.0,2016-07-06,300292
0.0,1.0,2015-05-12,300292
5.0,1.0,2014-05-08,300292
5.0,2.0,2013-05-16,300292
0.0,0.2,2020-07-10,300293
0.0,0.2,2019-07-12,300293
0.0,0.5,2017-07-27,300293
0.0,1.0,2016-07-11,300293
0.0,3.5,2015-07-10,300293
5.0,1.0,2014-08-15,300293
10.0,2.0,2013-06-18,300293
5.0,2.0,2012-07-20,300293
0.0,1.5,2022-05-13,300294
0.0,0.65,2021-05-26,300294
0.0,1.5,2020-06-19,300294
0.0,1.526006,2019-06-26,300294
0.0,1.5,2018-07-11,300294
5.0,1.0,2017-05-26,300294
0.0,2.0,2016-05-13,300294
10.0,0.0,2015-09-18,300294
5.0,6.0,2015-04-07,300294
0.0,5.0,2014-04-03,300294
0.0,5.0,2013-03-20,300294
0.0,2.5,2012-05-30,300294
0.0,1.1,2019-07-10,300295
0.0,1.0,2018-07-17,300295
0.0,1.2,2017-07-18,300295
10.0,0.0,2015-10-29,300295
2.0,0.0,2015-05-29,300295
5.0,8.0,2014-10-16,300295
0.0,10.0,2014-05-06,300295
0.0,10.0,2013-05-21,300295
0.0,5.0,2012-05-21,300295
0.0,0.5,2022-05-17,300296
0.0,0.2,2021-05-24,300296
0.0,0.6,2020-05-15,300296
0.0,0.8,2019-04-29,300296
5.0,1.1,2018-04-27,300296
10.0,1.3,2017-05-11,300296
0.0,0.7,2016-04-20,300296
10.0,1.0,2015-05-27,300296
10.0,1.5,2014-04-25,300296
5.0,1.5,2013-05-20,300296
0.0,0.65,2012-05-24,300296
0.0,0.319895,2019-07-19,300297
0.0,0.360093,2018-07-20,300297
0.0,0.300022,2017-07-12,300297
0.0,0.026689,2016-06-15,300297
10.0,0.25,2015-10-14,300297
12.0,0.1,2015-05-29,300297
0.0,0.15,2014-07-11,300297
10.0,0.6,2013-07-10,300297
0.0,0.5,2012-10-22,300297
0.0,2.0,2022-05-25,300298
0.0,2.0,2021-06-11,300298
0.0,3.0,2020-05-19,300298
0.0,3.0,2019-05-17,300298
2.0,3.0,2018-07-16,300298
2.0,3.6,2017-05-19,300298
3.0,3.6,2016-03-11,300298
2.988324,3.585988,2015-05-18,300298
5.0,5.0,2014-05-13,300298
5.0,7.5,2013-04-03,300298
0.0,5.0,2012-06-29,300298
0.0,0.1,2019-08-26,300299
3.0,0.0,2018-05-31,300299
5.0,0.8,2017-07-19,300299
0.0,0.5,2016-06-17,300299
5.0,1.0,2015-05-04,300299
5.0,0.1,2014-05-23,300299
8.0,1.0,2013-05-22,300299
0.0,1.5,2012-06-15,300299
0.0,0.2,2019-07-16,300300
4.916301,0.196652,2018-07-11,300300
0.0,0.1,2017-07-18,300300
0.0,0.600912,2016-07-05,300300
10.0,1.0,2015-06-16,300300
0.0,0.3,2014-07-09,300300
12.0,1.0,2013-05-22,300300
0.0,1.0,2012-12-07,300300
0.0,0.1,2016-04-14,300301
12.0,0.2,2015-05-12,300301
0.0,0.3,2014-05-16,300301
15.0,2.0,2012-09-26,300301
0.0,0.1,2021-06-08,300302
0.0,0.1,2020-06-03,300302
0.0,0.2,2018-04-13,300302
0.0,0.5,2017-05-26,300302
11.0,0.5,2016-06-03,300302
8.0,0.36,2015-05-21,300302
8.0,0.5,2014-07-09,300302
0.0,0.8,2013-06-25,300302
0.0,1.0,2012-06-25,300302
0.0,1.0,2021-06-30,300303
0.0,1.0,2020-07-10,300303
0.0,0.45,2019-06-14,300303
0.0,0.6,2018-06-08,300303
8.0,1.0,2017-05-17,300303
0.0,0.5,2016-06-24,300303
12.0,1.5,2015-04-24,300303
3.0,2.0,2014-05-23,300303
6.0,1.5,2013-03-28,300303
7.0,3.0,2012-09-21,300303
0.0,0.4,2022-04-14,300304
0.0,0.35,2021-05-28,300304
0.0,0.3,2020-06-11,300304
0.0,0.301057,2019-06-05,300304
0.0,0.3,2018-05-11,300304
28.0,1.0,2017-03-03,300304
0.0,2.0,2016-05-25,300304
0.0,2.0,2015-05-12,300304
10.0,1.0,2014-10-10,300304
0.0,2.0,2014-05-19,300304
0.0,3.0,2013-04-26,300304
0.0,3.0,2012-09-12,300304
0.0,2.702949,2022-06-08,300305
0.0,1.63,2021-05-26,300305
0.0,1.04,2020-06-05,300305
0.0,0.652355,2019-06-11,300305
0.0,0.572045,2018-06-15,300305
0.0,0.6,2017-04-13,300305
10.0,1.36,2016-06-03,300305
0.0,1.110323,2015-05-20,300305
0.0,0.98,2014-05-29,300305
8.0,3.34,2013-06-06,300305
0.0,3.0,2022-05-25,300306
0.0,1.66,2021-05-28,300306
0.0,2.0,2018-06-06,300306
0.0,0.68,2017-06-13,300306
0.0,1.0,2016-05-13,300306
10.0,2.0,2015-04-30,300306
0.0,2.2,2014-06-06,300306
10.0,3.0,2012-09-06,300306
0.0,0.2,2019-05-31,300307
0.0,2.0,2018-05-31,300307
0.0,1.0,2017-05-26,300307
0.0,1.0,2016-04-28,300307
0.0,1.0,2014-06-20,300307
0.0,1.0,2013-06-03,300307
10.0,5.0,2012-09-26,300307
0.0,2.2,2022-05-26,300308
0.0,1.21,2021-06-09,300308
0.0,0.84,2020-07-02,300308
4.0,1.23,2019-06-04,300308
0.0,0.38,2018-07-11,300308
0.0,0.1,2017-06-09,300308
0.0,0.1,2016-08-01,300308
0.0,0.1,2015-07-14,300308
8.0,0.0,2014-10-08,300308
0.0,0.22,2014-06-20,300308
8.0,1.0,2013-05-17,300308
0.0,2.0,2012-07-06,300308
8.0,0.0,2018-09-25,300309
0.0,0.35,2016-07-13,300309
10.0,1.09,2015-06-19,300309
0.0,0.91,2014-06-06,300309
0.0,0.86,2013-06-13,300309
10.0,0.0,2012-09-26,300309
0.0,0.510002,2018-06-13,300310
8.0,0.8,2017-04-26,300310
6.0,0.5,2016-05-26,300310
0.0,0.5,2015-05-14,300310
3.0,0.5,2014-05-20,300310
10.0,2.5,2012-09-26,300310
0.0,0.30002,2019-06-20,300311
4.910759,0.294645,2018-06-29,300311
0.0,0.500359,2017-07-14,300311
5.001786,0.350125,2016-06-23,300311
10.0,0.55,2015-06-02,300311
6.0,1.0,2014-06-06,300311
0.0,1.1,2013-06-28,300311
0.0,1.0,2012-10-19,300311
10.0,0.3,2016-05-31,300312
0.0,0.3,2015-07-13,300312
5.0,1.5,2013-07-16,300312
10.0,0.5,2015-05-08,300313
0.0,0.5,2014-06-23,300313
0.0,1.0,2012-10-18,300313
0.0,1.0,2022-04-26,300314
0.0,1.5,2021-03-16,300314
0.0,0.4,2020-05-26,300314
0.0,0.9,2019-06-13,300314
0.0,0.5,2018-05-22,300314
0.0,0.6,2017-05-16,300314
0.0,0.4,2016-04-21,300314
8.0,1.0,2015-05-20,300314
0.0,0.8,2014-05-20,300314
10.0,3.5,2013-05-22,300314
0.0,1.5,2012-10-19,300314
0.0,0.1,2018-07-12,300315
0.0,0.19,2017-07-12,300315
0.0,0.17,2016-07-11,300315
9.0,0.29,2015-05-22,300315
6.0,0.56,2014-05-23,300315
8.0,0.0,2013-09-23,300315
12.0,1.0,2013-05-23,300315
0.0,1.5,2012-10-22,300315
0.0,2.8,2022-06-02,300316
0.0,1.35,2021-07-07,300316
0.0,1.0,2020-06-10,300316
0.0,1.0,2019-06-06,300316
3.0,1.0,2018-05-23,300316
0.0,1.0,2017-06-21,300316
0.0,0.6,2016-04-18,300316
12.0,1.0,2015-04-23,300316
5.0,1.0,2014-06-12,300316
10.0,3.0,2013-06-06,300316
0.0,5.0,2012-09-07,300316
0.0,0.200938,2018-07-09,300317
8.063374,1.007921,2017-06-05,300317
0.0,0.2,2016-05-25,300317
5.0,0.0,2015-10-16,300317
0.0,0.3,2015-07-08,300317
0.0,0.3,2014-08-01,300317
0.0,0.3,2013-07-23,300317
0.0,0.65,2012-11-07,300317
0.0,0.05012,2018-07-12,300318
0.0,0.030002,2017-07-12,300318
9.920703,0.029762,2016-06-21,300318
10.0,0.200241,2015-07-21,300318
0.0,0.7,2014-07-16,300318
6.0,1.0,2013-06-03,300318
0.0,0.6,2022-06-17,300319
19.719819,1.380387,2017-06-19,300319
0.0,0.813259,2016-07-05,300319
0.0,0.5,2015-05-18,300319
15.0,0.0,2014-09-18,300319
0.0,1.0,2014-05-07,300319
0.0,2.0,2013-05-09,300319
0.0,5.0,2012-09-12,300319
0.0,0.25,2022-06-15,300320
0.0,0.38,2021-05-25,300320
0.0,0.56,2020-05-27,300320
0.0,0.56,2019-05-17,300320
8.0,1.6,2017-09-26,300320
0.0,0.61,2017-06-19,300320
0.0,0.45,2016-06-07,300320
12.0,1.25,2015-06-11,300320
0.0,1.2,2014-06-12,300320
10.0,2.0,2013-06-06,300320
0.0,2.0,2012-09-20,300320
0.0,0.32,2022-06-17,300321
0.0,2.0,2021-05-21,300321
0.0,4.0,2020-05-22,300321
0.0,0.6,2019-05-21,300321
0.0,0.6,2018-07-06,300321
0.0,1.0,2017-06-08,300321
10.0,3.55,2016-06-01,300321
0.0,1.77,2015-06-10,300321
0.0,1.11,2014-06-06,300321
0.0,1.34,2013-07-11,300321
0.0,2.15,2012-10-19,300321
0.0,0.23,2022-05-16,300322
0.0,0.2,2021-05-18,300322
0.0,0.4,2020-05-14,300322
0.0,0.3,2019-05-29,300322
0.0,0.3,2018-05-29,300322
0.0,0.3,2017-06-29,300322
8.0,1.0,2015-06-02,300322
10.0,1.0,2014-04-30,300322
2.0,1.0,2013-06-25,300322
0.0,0.45,2019-07-19,300323
0.0,0.95,2018-07-20,300323
0.0,0.5,2017-05-17,300323
5.0,0.0,2015-06-04,300323
5.0,0.0,2014-07-04,300323
5.0,1.0,2013-07-04,300323
0.0,0.45,2020-06-08,300324
5.052928,0.707409,2018-05-25,300324
0.0,0.7,2017-05-22,300324
10.0,0.42,2016-04-05,300324
9.976433,0.598586,2015-06-26,300324
10.0,0.5,2014-05-13,300324
10.0,8.0,2013-06-21,300324
0.0,0.5,2021-07-02,300326
0.0,0.5,2020-07-15,300326
0.0,0.708202,2019-07-11,300326
0.0,0.298917,2018-07-13,300326
0.0,0.25,2017-07-10,300326
7.939119,0.496194,2016-10-21,300326
10.0,0.9,2015-06-26,300326
10.0,2.6,2014-06-16,300326
5.0,0.0,2013-05-13,300326
0.0,6.0,2012-09-24,300326
1.0,4.8,2022-05-31,300327
1.0,4.8,2021-07-08,300327
1.0,4.8,2020-06-02,300327
1.0,4.5,2019-06-24,300327
1.0,4.5,2018-06-22,300327
0.995482,3.484189,2017-07-31,300327
1.0,2.0,2016-07-13,300327
1.0,1.5,2015-06-24,300327
1.0,2.0,2014-07-01,300327
1.0,2.0,2013-07-03,300327
0.0,4.0,2012-09-14,300327
0.0,0.1,2021-06-02,300328
5.0,0.8,2020-05-28,300328
0.0,0.5,2019-05-16,300328
0.0,0.3,2018-05-09,300328
0.0,0.2,2017-06-05,300328
8.0,1.0,2016-05-03,300328
10.0,2.0,2015-04-09,300328
0.0,1.0,2014-06-03,300328
0.0,1.0,2013-06-06,300328
0.0,0.14,2021-05-27,300329
0.0,0.28,2020-06-10,300329
0.0,0.35,2019-05-30,300329
0.0,0.29,2018-05-29,300329
0.0,0.25,2017-05-26,300329
0.0,0.24,2016-06-17,300329
8.0,0.0,2015-10-14,300329
0.0,0.34,2015-06-10,300329
0.0,0.44,2014-05-15,300329
10.0,3.0,2013-05-20,300329
0.0,0.2,2015-08-19,300330
4.0,1.5,2014-07-18,300330
5.0,1.5,2013-08-01,300330
0.0,1.5,2012-12-07,300330
0.0,1.0,2020-06-08,300331
0.0,1.0,2019-06-10,300331
0.0,0.8,2018-06-06,300331
0.0,0.5,2017-05-26,300331
0.0,0.2,2016-04-18,300331
10.0,0.0,2015-09-21,300331
0.0,0.2,2015-05-26,300331
5.0,0.5,2014-05-29,300331
0.0,2.0,2013-06-07,300331
0.0,2.0,2012-10-16,300331
0.0,0.479996,2022-06-02,300332
0.0,0.129999,2021-07-12,300332
0.0,0.12,2020-07-24,300332
0.0,0.2,2019-07-30,300332
0.0,0.212083,2018-07-10,300332
0.0,0.15,2017-06-27,300332
10.0,0.8,2016-05-26,300332
0.0,1.0,2015-05-06,300332
0.0,0.8,2014-06-05,300332
0.0,0.6,2013-07-08,300332
0.0,0.6,2020-05-27,300333
0.0,0.6,2019-05-31,300333
0.0,1.2,2018-05-25,300333
0.0,0.45,2017-06-05,300333
0.0,0.45,2016-05-30,300333
20.0,0.0,2015-09-14,300333
0.0,1.0,2015-05-28,300333
0.0,2.0,2014-05-23,300333
0.0,5.0,2013-07-26,300333
0.0,7.5,2012-09-25,300333
0.0,0.2,2017-06-05,300334
0.0,0.2,2016-07-05,300334
0.0,0.4,2015-06-19,300334
5.0,0.5,2014-06-10,300334
5.0,1.0,2013-07-09,300334
0.0,1.5,2021-06-08,300335
0.0,1.5,2020-06-17,300335
0.0,2.0,2019-05-27,300335
0.0,1.198485,2018-05-28,300335
0.0,0.799604,2017-06-13,300335
0.0,0.250394,2016-06-06,300335
0.0,0.6,2015-05-19,300335
5.0,1.5,2014-05-23,300335
5.0,2.0,2013-05-27,300335
0.0,0.03,2019-06-11,300336
5.0,0.5,2018-07-13,300336
0.0,1.0,2017-07-06,300336
0.0,1.0,2016-05-20,300336
12.0,1.0,2015-05-26,300336
10.0,5.0,2014-04-23,300336
0.0,5.0,2013-04-23,300336
0.0,0.2,2022-06-08,300337
0.0,0.1,2020-07-13,300337
0.0,0.1,2018-07-03,300337
12.0,0.0,2015-10-29,300337
0.0,0.45,2015-06-12,300337
10.0,0.9,2014-05-28,300337
0.0,0.9,2013-06-19,300337
0.0,0.15,2019-06-10,300338
0.0,0.15,2018-06-11,300338
0.0,0.1,2017-05-16,300338
0.0,0.1,2016-05-12,300338
10.0,1.0,2015-04-30,300338
4.0,4.0,2014-05-05,300338
5.0,5.0,2013-05-30,300338
0.0,1.0,2018-06-05,300339
10.0,2.0,2017-06-02,300339
0.0,1.5,2016-05-12,300339
0.0,1.0,2015-05-21,300339
5.0,4.0,2014-05-21,300339
10.0,2.0,2013-05-16,300339
0.0,1.5,2012-09-26,300339
0.0,0.5,2020-07-14,300340
0.0,1.0,2019-07-19,300340
8.0,2.0,2018-07-16,300340
0.0,0.2,2014-07-09,300340
10.0,2.0,2013-06-19,300340
0.0,0.6,2021-06-22,300341
0.0,0.3,2020-06-23,300341
0.0,0.58,2019-06-21,300341
0.0,0.55,2018-06-22,300341
0.0,0.5,2017-06-13,300341
10.0,1.0,2016-06-22,300341
0.0,0.493138,2015-05-20,300341
10.0,1.0,2014-05-15,300341
0.0,1.0,2013-05-17,300341
0.0,1.0,2022-05-27,300342
0.0,1.5,2021-05-25,300342
0.0,1.5,2020-05-18,300342
0.0,1.5,2019-07-05,300342
0.0,1.5,2018-05-03,300342
3.0,2.0,2017-04-25,300342
5.0,3.00063,2016-05-27,300342
0.0,2.5,2015-05-08,300342
10.0,0.0,2014-10-16,300342
0.0,5.0,2014-04-23,300342
0.0,4.0,2013-06-07,300342
8.007278,0.0,2019-07-04,300343
0.0,1.3,2018-07-17,300343
0.0,1.0,2017-06-30,300343
27.0,2.0,2016-06-08,300343
0.0,0.5,2015-06-12,300343
10.0,4.1,2014-05-27,300343
0.0,4.0,2013-03-19,300343
4.0,0.0,2019-07-04,300344
4.0,0.2,2017-06-28,300344
5.0,0.25,2014-07-09,300344
6.0,0.8,2013-06-06,300344
0.0,0.3,2017-06-28,300345
0.0,0.26,2016-07-15,300345
22.0,0.4,2015-10-12,300345
3.0,0.5,2015-04-20,300345
0.0,1.0,2014-07-04,300345
0.0,3.0,2013-06-19,300345
3.0,0.5,2022-05-10,300346
0.0,0.4,2021-05-27,300346
0.0,0.3,2020-06-04,300346
5.0,0.4,2019-05-09,300346
7.0,1.2,2018-05-11,300346
0.0,0.6,2017-07-20,300346
0.0,1.0,2016-06-13,300346
6.0,2.0,2015-06-11,300346
0.0,2.0,2014-06-20,300346
10.0,3.6,2013-05-30,300346
0.0,10.0,2012-10-22,300346
0.0,5.0,2022-05-31,300347
0.0,3.0,2021-06-01,300347
0.0,2.78,2020-05-22,300347
5.0,3.5,2019-07-01,300347
0.0,2.0,2018-05-30,300347
0.0,1.0,2017-09-19,300347
0.0,1.0,2016-05-20,300347
10.0,2.0,2015-05-20,300347
10.0,4.0,2014-04-22,300347
10.0,8.0,2013-05-02,300347
0.0,0.7,2021-06-04,300348
5.0,0.12,2020-05-28,300348
5.0,1.5,2019-05-20,300348
0.0,0.558539,2018-06-21,300348
0.0,0.8,2017-06-30,300348
10.0,0.8,2016-05-27,300348
15.0,1.5,2015-05-26,300348
0.0,1.0,2014-05-09,300348
0.0,3.0,2013-04-22,300348
0.0,4.75,2021-06-17,300349
0.0,5.022493,2020-06-29,300349
0.0,5.0,2019-06-19,300349
8.0,2.0,2018-05-02,300349
0.0,1.0,2017-05-18,300349
0.0,0.6,2016-04-01,300349
0.0,1.0,2015-05-11,300349
10.0,1.3,2014-04-11,300349
5.0,1.5,2013-05-16,300349
0.0,0.05,2018-07-04,300350
8.0,0.35,2017-05-19,300350
0.0,0.5,2016-06-24,300350
10.0,0.0,2015-09-18,300350
0.0,0.7,2014-07-08,300350
0.0,0.8,2013-07-09,300350
0.0,0.75,2018-06-27,300351
0.0,0.65,2017-06-21,300351
0.0,0.6,2016-03-24,300351
12.0,2.5,2015-04-09,300351
5.0,2.0,2014-05-27,300351
3.0,7.0,2013-05-24,300351
0.0,0.04,2021-07-08,300352
0.0,0.03,2020-06-19,300352
0.0,0.1,2019-06-26,300352
0.0,0.12,2018-06-08,300352
15.0,0.4,2017-05-22,300352
9.0,0.45,2016-05-23,300352
0.0,0.5,2015-06-02,300352
10.0,1.0,2014-05-27,300352
10.0,2.0,2013-05-09,300352
0.0,0.38,2019-06-04,300353
0.0,0.5,2018-06-15,300353
0.0,0.48,2017-05-18,300353
0.0,0.1,2016-05-25,300353
10.0,0.5,2015-09-29,300353
0.0,0.24,2015-04-13,300353
10.0,1.0,2014-06-12,300353
6.0,2.0,2013-07-01,300353
6.0,1.5,2011-06-08,300353
2.5,0.625,2009-07-14,300353
0.0,1.75,2022-04-29,300354
0.0,1.1,2021-05-24,300354
0.0,0.5,2020-05-29,300354
0.0,0.3,2019-05-29,300354
0.0,0.1,2018-05-30,300354
0.0,0.050003,2017-07-11,300354
0.0,0.12,2016-06-07,300354
6.0,0.25,2015-05-15,300354
3.0,1.0,2014-05-28,300354
5.0,4.0,2013-05-23,300354
0.0,0.22,2021-07-15,300355
0.0,0.04,2020-07-15,300355
0.0,0.18,2019-07-12,300355
0.0,0.87,2018-07-11,300355
6.0,0.6,2017-06-16,300355
10.0,0.68,2016-05-26,300355
0.0,0.65,2015-07-13,300355
10.0,0.75,2014-07-10,300355
5.0,1.5,2013-05-22,300355
15.0,0.3,2017-05-17,300356
0.0,0.2,2016-06-01,300356
0.0,0.4,2015-06-26,300356
0.0,1.0,2014-06-30,300356
5.0,3.0,2013-05-27,300356
0.0,2.01,2022-06-16,300357
0.0,1.6,2021-06-01,300357
0.0,1.8,2020-05-21,300357
8.0,2.5,2019-05-08,300357
8.0,4.0,2018-04-19,300357
0.0,2.5,2017-06-06,300357
0.0,3.5,2016-05-16,300357
0.0,3.0,2015-03-23,300357
6.0,3.0,2014-05-23,300357
0.0,1.2,2022-05-24,300358
0.0,0.5,2021-05-27,300358
0.0,0.35,2020-06-12,300358
0.0,0.22,2019-05-31,300358
0.0,0.61,2017-07-06,300358
6.0,1.05,2016-05-20,300358
10.0,3.0,2015-03-19,300358
6.0,4.0,2014-05-21,300358
0.0,0.2,2018-07-23,300359
0.0,0.26,2017-07-06,300359
15.0,0.58,2016-05-17,300359
12.0,0.67,2015-05-15,300359
5.0,1.25,2014-05-20,300359
0.0,1.5,2022-05-25,300360
0.0,1.5,2021-05-14,300360
3.0,2.0,2020-05-26,300360
0.0,1.0,2019-05-29,300360
0.0,0.8,2018-05-25,300360
0.0,1.5,2017-05-25,300360
5.0,2.0,2016-04-15,300360
0.0,2.0,2015-04-28,300360
10.0,0.0,2014-09-19,300360
