变动日期,变动后流通A股(股),code
2017-06-27,4.33亿,002432
2016-06-24,3.72亿,002432
2015-12-31,3.71亿,002432
2020-06-30,7.44亿,002433
2019-12-31,7.37亿,002433
2018-12-26,6.92亿,002433
2017-07-03,6.75亿,002433
2015-09-01,5.26亿,002433
2020-06-30,11.74亿,002434
2019-12-24,10.09亿,002434
2018-06-30,10.19亿,002434
2017-06-14,10.06亿,002434
2016-04-11,9.93亿,002434
2015-12-31,4.96亿,002434
2015-06-18,4.97亿,002434
2015-05-14,4.90亿,002434
2015-05-08,3.27亿,002434
2020-06-30,12.00亿,002435
2019-11-14,4.53亿,002435
2019-02-01,3.02亿,002435
2019-01-24,3.12亿,002435
2017-06-30,1.84亿,002435
2020-06-30,12.61亿,002436
2019-06-30,12.63亿,002436
2018-12-31,12.62亿,002436
2018-06-30,11.99亿,002436
2018-03-14,10.51亿,002436
2017-12-31,10.52亿,002436
2017-06-30,9.87亿,002436
2016-10-28,9.73亿,002436
2016-10-20,3.24亿,002436
2015-06-30,3.23亿,002436
2015-05-14,1.62亿,002436
2020-06-30,21.77亿,002437
2019-12-31,21.75亿,002437
2018-12-31,21.72亿,002437
2018-06-30,21.67亿,002437
2017-12-31,21.66亿,002437
2017-11-20,21.77亿,002437
2017-07-26,21.47亿,002437
2016-12-31,21.45亿,002437
2016-11-21,21.54亿,002437
2016-06-30,21.29亿,002437
2016-05-28,7.10亿,002437
2015-11-20,7.00亿,002437
2020-02-24,4.54亿,002438
2019-12-31,4.02亿,002438
2019-06-03,3.99亿,002438
2018-12-31,3.71亿,002438
2018-06-11,3.59亿,002438
2018-05-25,3.57亿,002438
2018-02-14,3.15亿,002438
2017-12-31,2.76亿,002438
2017-07-14,2.74亿,002438
2017-06-30,2.73亿,002438
2017-05-22,1.36亿,002438
2017-01-20,1.35亿,002438
2020-06-30,7.14亿,002439
2020-03-17,7.12亿,002439
2020-01-20,6.75亿,002439
2020-01-06,6.47亿,002439
2019-12-31,6.34亿,002439
2019-01-31,6.24亿,002439
2019-01-30,6.16亿,002439
2019-01-25,6.00亿,002439
2018-06-30,5.85亿,002439
2017-06-30,5.75亿,002439
2017-01-10,5.59亿,002439
2016-01-15,5.52亿,002439
2015-12-31,5.50亿,002439
2015-07-27,5.52亿,002439
2015-06-30,5.42亿,002439
2015-05-12,2.71亿,002439
2020-06-30,9.50亿,002440
2019-06-30,9.37亿,002440
2018-12-31,9.15亿,002440
2018-06-30,9.24亿,002440
2018-06-12,6.16亿,002440
2017-12-31,6.15亿,002440
2017-06-30,6.13亿,002440
2016-12-31,6.16亿,002440
2015-12-31,5.78亿,002440
2015-06-30,5.75亿,002440
2020-06-30,3.94亿,002441
2019-10-31,3.93亿,002441
2019-06-30,3.92亿,002441
2019-02-11,3.93亿,002441
2018-11-16,3.92亿,002441
2017-03-31,3.15亿,002441
2016-06-14,3.13亿,002441
2015-12-31,3.12亿,002441
2015-09-22,3.11亿,002441
2015-05-22,3.09亿,002441
2015-05-15,1.55亿,002441
2018-06-30,4.80亿,002442
2017-12-31,3.79亿,002442
2017-06-30,3.52亿,002442
2016-12-02,3.20亿,002442
2016-11-30,2.47亿,002442
2016-11-18,2.30亿,002442
2016-11-16,1.76亿,002442
2016-06-30,1.75亿,002442
2015-12-31,2.51亿,002442
2020-06-30,5.19亿,002443
2019-12-31,5.11亿,002443
2018-06-30,5.07亿,002443
2017-12-31,5.03亿,002443
2016-04-25,5.01亿,002443
2015-12-31,4.92亿,002443
2015-06-30,4.91亿,002443
2020-06-30,10.12亿,002444
2017-01-25,9.51亿,002444
2016-06-30,9.31亿,002444
2015-06-30,9.04亿,002444
2020-06-30,13.03亿,002445
2019-12-31,13.66亿,002445
2019-12-20,12.82亿,002445
2019-11-21,12.79亿,002445
2019-11-20,12.87亿,002445
2018-12-31,10.82亿,002445
2018-12-20,13.08亿,002445
2018-11-21,12.99亿,002445
2018-06-30,7.64亿,002445
2018-06-29,7.04亿,002445
2018-06-19,6.84亿,002445
2018-01-24,6.77亿,002445
2017-12-31,6.37亿,002445
2017-11-23,7.12亿,002445
2017-09-06,6.91亿,002445
2017-06-29,6.37亿,002445
2017-04-14,6.36亿,002445
2016-10-18,6.35亿,002445
2016-08-02,6.15亿,002445
2015-12-31,5.02亿,002445
2015-07-07,2.51亿,002445
2020-06-30,6.67亿,002446
2020-03-31,6.78亿,002446
2019-12-31,6.20亿,002446
2019-09-30,6.19亿,002446
2019-09-29,6.18亿,002446
2019-03-31,5.96亿,002446
2019-01-02,4.54亿,002446
2018-12-31,4.43亿,002446
2018-12-28,4.22亿,002446
2018-01-02,4.24亿,002446
2017-12-31,4.18亿,002446
2017-12-27,4.08亿,002446
2017-09-06,4.39亿,002446
2017-09-01,3.28亿,002446
2017-06-30,3.29亿,002446
2017-06-03,1.93亿,002446
2017-01-04,1.85亿,002446
2017-01-03,1.69亿,002446
2015-12-31,1.68亿,002446
2015-08-31,1.51亿,002446
2015-06-04,6877.97万,002446
2020-06-30,13.51亿,002447
2019-12-31,13.50亿,002447
2018-12-31,13.51亿,002447
2018-06-30,13.27亿,002447
2017-12-31,11.50亿,002447
2017-11-07,9.64亿,002447
2017-07-20,9.65亿,002447
2017-07-11,9.61亿,002447
2017-06-30,6.40亿,002447
2016-12-31,6.22亿,002447
2016-07-27,6.28亿,002447
2016-06-30,6.24亿,002447
2015-12-31,5.77亿,002447
2015-06-30,5.72亿,002447
2015-03-10,2.86亿,002447
2020-07-28,4.77亿,002448
2020-04-28,4.71亿,002448
2020-02-05,4.77亿,002448
2020-02-04,4.71亿,002448
2018-12-31,4.70亿,002448
2018-11-26,4.71亿,002448
2018-11-14,4.62亿,002448
2017-12-31,4.59亿,002448
2017-11-17,4.63亿,002448
2015-12-31,4.59亿,002448
2015-06-04,4.58亿,002448
2015-05-28,1.83亿,002448
2020-06-30,6.06亿,002449
2019-06-30,6.08亿,002449
2018-07-03,5.94亿,002449
2018-06-30,5.48亿,002449
2018-05-05,4.22亿,002449
2017-12-31,4.08亿,002449
2017-10-16,4.07亿,002449
2017-06-30,3.47亿,002449
2016-12-31,3.32亿,002449
2016-06-30,3.35亿,002449
2015-07-03,3.31亿,002449
2020-06-30,4.27亿,002451
2019-12-31,4.23亿,002451
2019-06-30,4.16亿,002451
2017-12-31,4.13亿,002451
2017-06-30,4.14亿,002451
2016-06-30,4.12亿,002451
2015-12-31,2.77亿,002451
2015-06-30,2.76亿,002451
2020-08-05,4.37亿,002452
2020-07-20,4.35亿,002452
2020-06-30,4.12亿,002452
2019-12-31,4.10亿,002452
2019-08-05,4.41亿,002452
2019-06-30,3.93亿,002452
2018-10-19,4.25亿,002452
2018-06-30,3.70亿,002452
2017-12-31,3.69亿,002452
2017-12-27,3.84亿,002452
2017-12-15,3.49亿,002452
2017-06-30,3.47亿,002452
2016-12-31,3.40亿,002452
2016-06-30,3.43亿,002452
2015-12-31,3.29亿,002452
2015-07-23,3.64亿,002452
2015-06-30,3.09亿,002452
2015-04-30,3.06亿,002452
2015-04-23,1.53亿,002452
2019-12-31,5.71亿,002453
2019-06-30,5.55亿,002453
2017-12-31,5.49亿,002453
2017-06-30,5.39亿,002453
2016-12-31,4.02亿,002453
2016-06-30,5.19亿,002453
2015-12-31,5.12亿,002453
2015-06-30,5.37亿,002453
2015-02-13,5.43亿,002453
2020-06-30,6.24亿,002454
2019-12-31,6.25亿,002454
2019-06-30,6.24亿,002454
2018-12-31,6.25亿,002454
2018-12-25,6.26亿,002454
2018-12-20,6.17亿,002454
2018-05-22,4.11亿,002454
2017-06-30,3.20亿,002454
2016-12-07,3.15亿,002454
2016-12-01,3.14亿,002454
2016-11-21,2.22亿,002454
2015-12-31,2.53亿,002454
2015-12-11,2.41亿,002454
2015-06-30,2.53亿,002454
2019-06-30,3.94亿,002455
2019-06-25,3.67亿,002455
2019-06-21,3.57亿,002455
2018-12-31,3.42亿,002455
2018-10-31,3.49亿,002455
2018-10-30,3.16亿,002455
2016-12-31,3.02亿,002455
2016-06-30,2.99亿,002455
2015-12-31,2.90亿,002455
2015-06-30,2.91亿,002455
2015-05-05,1.45亿,002455
2020-06-30,26.69亿,002456
2020-05-26,26.68亿,002456
2019-12-31,26.67亿,002456
2019-07-31,26.68亿,002456
2018-12-05,26.71亿,002456
2018-09-10,26.70亿,002456
2018-08-30,26.58亿,002456
2018-01-18,26.57亿,002456
2017-12-04,26.58亿,002456
2017-11-13,26.57亿,002456
2017-10-17,25.67亿,002456
2017-09-11,25.68亿,002456
2017-06-30,25.54亿,002456
2017-06-02,10.22亿,002456
2016-12-31,10.28亿,002456
2016-08-02,8.19亿,002456
2015-09-07,8.20亿,002456
2015-08-31,7.20亿,002456
2020-06-30,3.35亿,002457
2019-12-31,3.34亿,002457
2018-06-30,3.18亿,002457
2017-12-31,2.77亿,002457
2017-06-30,2.76亿,002457
2016-12-31,2.54亿,002457
2016-06-30,2.64亿,002457
2015-12-31,2.63亿,002457
2015-06-30,2.62亿,002457
2020-09-17,6.24亿,002458
2020-06-30,6.23亿,002458
2020-03-31,6.24亿,002458
2020-03-19,6.19亿,002458
2020-03-13,3.64亿,002458
2019-12-31,3.60亿,002458
2019-09-23,3.57亿,002458
2019-06-30,3.55亿,002458
2019-04-09,3.54亿,002458
2019-03-29,2.08亿,002458
2019-02-11,2.09亿,002458
2019-01-30,1.87亿,002458
2018-12-31,1.81亿,002458
2018-06-30,1.79亿,002458
2017-12-31,1.76亿,002458
2017-07-17,1.75亿,002458
2017-07-12,1.73亿,002458
2017-06-08,1.74亿,002458
2017-06-06,1.70亿,002458
2016-12-31,1.62亿,002458
2016-07-08,1.59亿,002458
2016-02-01,1.46亿,002458
2020-06-30,3.87亿,002459
2020-06-18,3.86亿,002459
2019-11-29,3.89亿,002459
2019-06-30,3.87亿,002459
2017-12-15,2.21亿,002459
2017-06-30,2.19亿,002459
2016-12-31,2.18亿,002459
2016-06-30,2.04亿,002459
2015-12-31,1.99亿,002459
2020-09-23,8.01亿,002460
2020-02-29,7.86亿,002460
2019-09-30,8.01亿,002460
2018-11-30,7.95亿,002460
2018-10-31,7.93亿,002460
2018-10-11,7.86亿,002460
2018-05-18,5.24亿,002460
2017-12-29,5.20亿,002460
2016-12-31,5.21亿,002460
2016-09-30,5.18亿,002460
2016-06-30,5.08亿,002460
2016-06-13,2.54亿,002460
2015-11-16,2.56亿,002460
2015-09-30,2.54亿,002460
2020-06-30,22.13亿,002461
2020-03-10,13.60亿,002461
2018-05-08,6.80亿,002461
2019-12-31,2.50亿,002462
2019-10-10,2.51亿,002462
2019-06-30,2.49亿,002462
2016-08-19,2.39亿,002462
2016-06-30,1.97亿,002462
2016-02-04,1.96亿,002462
2020-09-01,17.06亿,002463
2020-06-23,16.88亿,002463
2019-01-30,16.74亿,002463
2016-06-30,16.73亿,002463
2020-06-30,5.22亿,002464
2019-06-05,3.26亿,002464
2018-06-26,2.83亿,002464
2017-12-31,2.02亿,002464
2017-05-25,2.33亿,002464
2016-05-12,1.46亿,002464
2016-02-22,1.03亿,002464
2015-05-22,9277.89万,002464
2020-07-06,22.53亿,002465
2020-06-18,21.85亿,002465
2019-12-31,21.27亿,002465
2019-07-04,21.50亿,002465
2019-06-30,21.02亿,002465
2018-12-31,20.88亿,002465
2018-08-27,20.71亿,002465
2018-08-24,19.20亿,002465
2018-07-18,19.43亿,002465
2018-07-03,18.99亿,002465
2017-12-31,18.77亿,002465
2017-07-04,18.54亿,002465
2016-12-31,18.43亿,002465
2016-06-30,18.40亿,002465
2015-12-31,18.37亿,002465
2015-09-25,18.32亿,002465
2015-09-18,9.16亿,002465
2015-06-30,9.17亿,002465
2020-06-30,14.73亿,002466
2020-01-03,14.77亿,002466
2020-01-02,11.42亿,002466
2019-12-31,11.38亿,002466
2019-12-26,11.39亿,002466
2019-08-02,11.36亿,002466
2018-09-26,11.35亿,002466
2018-06-30,11.34亿,002466
2018-01-03,11.36亿,002466
2017-12-26,9.89亿,002466
2017-08-14,9.86亿,002466
2016-09-23,9.83亿,002466
2016-08-26,6.27亿,002466
2015-09-30,1.65亿,002466
2020-06-30,11.67亿,002467
2020-06-17,11.72亿,002467
2020-06-12,11.66亿,002467
2020-05-28,11.68亿,002467
2020-05-15,11.61亿,002467
2020-05-12,11.58亿,002467
2019-12-31,11.55亿,002467
2019-06-30,11.54亿,002467
2019-05-29,11.50亿,002467
2019-05-07,6.77亿,002467
2018-12-31,6.41亿,002467
2018-06-30,6.46亿,002467
2018-01-15,6.29亿,002467
2017-07-11,6.57亿,002467
2016-12-31,6.59亿,002467
2016-05-18,5.98亿,002467
2016-02-15,5.95亿,002467
2016-01-12,5.94亿,002467
2015-12-31,5.95亿,002467
2015-12-29,5.94亿,002467
2015-07-01,6.10亿,002467
2015-06-30,5.95亿,002467
2015-04-27,3.97亿,002467
2015-03-11,3.96亿,002467
2020-06-30,14.92亿,002468
2019-12-31,14.62亿,002468
2019-12-27,14.98亿,002468
2016-12-26,3.32亿,002468
2020-06-30,4.59亿,002469
2018-12-31,4.63亿,002469
2016-06-30,4.23亿,002469
2016-04-20,2.82亿,002469
2015-09-08,2.79亿,002469
2015-09-01,2.53亿,002469
2019-12-31,28.37亿,002470
2019-10-24,27.04亿,002470
2019-07-30,27.08亿,002470
2019-01-31,27.17亿,002470
2018-12-31,27.18亿,002470
2018-10-26,27.26亿,002470
2017-12-31,25.86亿,002470
2017-06-30,25.79亿,002470
2017-06-08,27.19亿,002470
2016-12-31,27.15亿,002470
2016-06-30,27.09亿,002470
2016-05-12,27.08亿,002470
2016-03-26,13.54亿,002470
2015-12-31,13.52亿,002470
2015-11-24,13.48亿,002470
2015-11-20,11.85亿,002470
2020-06-30,12.65亿,002471
2018-06-30,12.57亿,002471
2017-12-31,12.59亿,002471
2016-12-31,12.58亿,002471
2015-12-04,12.00亿,002471
2015-10-13,4.80亿,002471
2015-06-30,4.81亿,002471
2020-06-30,5.56亿,002472
2019-10-30,5.51亿,002472
2019-05-07,5.52亿,002472
2019-04-22,5.50亿,002472
2018-10-31,5.45亿,002472
2017-12-31,5.44亿,002472
2017-11-07,5.54亿,002472
2017-06-30,5.38亿,002472
2017-04-12,5.42亿,002472
2017-01-12,5.34亿,002472
2016-12-31,4.34亿,002472
2016-09-26,4.21亿,002472
2016-09-19,2.11亿,002472
2016-09-12,2.10亿,002472
2016-06-30,2.04亿,002472
2016-04-25,1.95亿,002472
2016-01-11,1.92亿,002472
2015-06-30,1.86亿,002472
2015-06-23,1.73亿,002472
2015-04-20,1.72亿,002472
2015-04-07,1.71亿,002472
2017-06-30,1.60亿,002473
2016-06-30,1.57亿,002473
2015-12-31,1.55亿,002473
2020-06-30,4.78亿,002474
2019-12-31,4.69亿,002474
2017-06-30,4.65亿,002474
2016-12-31,4.47亿,002474
2016-06-30,4.41亿,002474
2015-12-31,4.40亿,002474
2015-06-30,4.38亿,002474
2020-07-07,69.75亿,002475
2020-06-17,69.82亿,002475
2020-06-10,53.71亿,002475
2019-12-31,53.64亿,002475
2019-07-05,53.44亿,002475
2018-12-31,41.10亿,002475
2018-07-10,31.62亿,002475
2017-10-20,28.11亿,002475
2016-12-31,18.74亿,002475
2016-10-21,18.70亿,002475
2015-12-31,12.46亿,002475
2015-10-15,11.48亿,002475
2015-06-19,11.50亿,002475
2019-12-31,6.12亿,002476
2019-06-30,5.78亿,002476
2018-06-30,5.86亿,002476
2017-12-31,5.82亿,002476
2016-12-31,5.78亿,002476
2016-06-30,6.02亿,002476
2020-06-30,5.99亿,002478
2019-12-31,5.97亿,002478
2018-11-13,5.94亿,002478
2018-11-12,6.21亿,002478
2018-06-30,6.14亿,002478
2017-11-03,6.09亿,002478
2017-04-26,6.04亿,002478
2017-04-19,3.02亿,002478
2015-12-31,2.95亿,002478
2015-06-30,2.82亿,002478
2019-11-25,8.82亿,002479
2019-06-30,8.87亿,002479
2018-12-31,7.90亿,002479
2018-07-30,7.95亿,002479
2018-07-25,7.30亿,002479
2017-12-31,7.29亿,002479
2017-06-30,7.30亿,002479
2016-12-31,7.28亿,002479
2016-06-30,7.30亿,002479
2015-07-28,7.32亿,002479
2020-07-14,6.43亿,002480
2019-11-13,6.40亿,002480
2019-01-21,6.39亿,002480
2018-11-06,6.38亿,002480
2018-07-20,6.39亿,002480
2018-06-30,6.40亿,002480
2017-11-09,6.41亿,002480
2017-06-30,6.27亿,002480
2016-12-31,6.26亿,002480
2015-12-31,6.25亿,002480
2015-06-30,5.54亿,002480
2020-06-30,11.07亿,002481
2018-06-30,11.27亿,002481
2016-12-31,11.33亿,002481
2016-06-30,12.23亿,002481
2016-05-25,12.58亿,002481
2016-05-23,11.18亿,002481
2016-01-14,11.20亿,002481
2015-10-27,9.36亿,002481
2015-01-14,3.75亿,002481
2020-06-30,15.29亿,002482
2018-10-24,13.13亿,002482
2018-01-12,13.08亿,002482
2017-12-31,13.10亿,002482
2016-07-15,13.06亿,002482
2016-06-21,5.22亿,002482
2016-06-15,4.84亿,002482
2015-12-31,4.80亿,002482
2015-04-15,4.73亿,002482
2015-04-14,4.72亿,002482
2020-03-26,6.71亿,002483
2018-08-22,5.75亿,002483
2016-12-31,3.59亿,002483
2015-08-26,3.60亿,002483
2020-06-30,7.66亿,002484
2020-04-29,7.67亿,002484
2019-12-31,7.66亿,002484
2018-06-30,7.64亿,002484
2017-12-31,7.60亿,002484
2017-09-11,7.61亿,002484
2017-09-07,6.38亿,002484
2017-05-09,4.91亿,002484
2016-12-31,4.90亿,002484
2016-05-05,3.06亿,002484
2020-06-30,5.44亿,002485
2018-06-06,3.20亿,002485
2019-12-31,8.32亿,002486
2017-12-31,8.19亿,002486
2016-06-30,8.07亿,002486
2020-09-16,5.42亿,002487
2020-05-11,5.41亿,002487
2020-05-08,5.37亿,002487
2019-05-08,5.33亿,002487
2019-01-16,5.40亿,002487
2018-12-31,5.33亿,002487
2018-03-06,5.40亿,002487
2015-04-08,5.22亿,002487
2015-03-31,3.48亿,002487
2020-09-24,8.13亿,002488
2020-09-23,8.26亿,002488
2020-08-25,8.24亿,002488
2020-01-16,7.70亿,002488
2019-12-31,7.69亿,002488
2019-01-07,7.68亿,002488
2018-09-28,5.12亿,002488
2017-12-31,3.85亿,002488
2015-12-28,3.84亿,002488
2015-12-24,3.26亿,002488
2015-05-20,3.27亿,002488
2015-05-13,1.31亿,002488
2020-03-28,18.81亿,002489
2019-12-31,18.78亿,002489
2018-12-31,18.79亿,002489
2018-06-30,18.70亿,002489
2017-12-31,18.76亿,002489
2017-06-30,18.75亿,002489
2016-12-31,18.74亿,002489
2016-06-30,18.71亿,002489
2015-12-31,18.68亿,002489
2015-09-18,5.34亿,002489
2015-05-14,4.11亿,002489
2019-12-31,5.42亿,002490
2018-12-31,3.48亿,002490
2018-06-30,2.89亿,002490
2017-12-31,3.06亿,002490
2017-06-30,3.12亿,002490
2016-12-31,2.93亿,002490
2015-06-30,3.00亿,002490
2020-06-30,11.70亿,002491
2020-06-29,11.69亿,002491
2020-06-15,11.72亿,002491
2019-12-31,11.77亿,002491
2018-06-30,11.76亿,002491
2018-05-18,11.87亿,002491
2018-05-17,11.58亿,002491
2018-05-11,11.59亿,002491
2018-05-10,11.19亿,002491
2017-12-14,11.57亿,002491
2017-08-10,11.53亿,002491
2017-06-30,11.54亿,002491
2017-04-25,11.55亿,002491
2016-12-31,11.51亿,002491
2016-09-28,11.16亿,002491
2015-12-31,11.13亿,002491
2015-08-26,10.79亿,002491
2015-05-20,10.18亿,002491
2015-05-19,3.39亿,002491
2015-03-31,3.31亿,002491
2018-12-31,3.98亿,002492
2018-06-07,3.53亿,002492
2017-04-22,2.35亿,002492
2019-12-31,58.16亿,002493
2019-01-25,53.06亿,002493
2019-01-23,51.26亿,002493
2017-12-31,34.17亿,002493
2017-05-11,22.78亿,002493
2017-01-20,20.38亿,002493
2019-12-31,2.95亿,002494
2019-11-11,2.96亿,002494
2019-06-30,2.95亿,002494
2017-11-10,2.62亿,002494
2017-06-30,2.59亿,002494
2016-12-31,2.57亿,002494
2016-11-10,2.55亿,002494
2015-12-31,2.47亿,002494
2015-06-30,2.49亿,002494
2015-04-01,1.25亿,002494
2015-03-09,9787.59万,002494
2018-12-31,7.14亿,002495
2018-06-30,6.82亿,002495
2017-06-30,6.50亿,002495
2016-09-26,6.66亿,002495
2016-09-20,4.76亿,002495
2016-06-30,4.49亿,002495
2015-12-31,4.01亿,002495
2015-06-19,3.74亿,002495
2015-03-03,1.57亿,002495
2020-06-30,9.69亿,002496
2019-06-30,9.51亿,002496
2019-03-29,9.50亿,002496
2019-02-01,9.68亿,002496
2018-12-31,9.66亿,002496
2018-09-28,9.67亿,002496
2018-07-11,9.47亿,002496
2018-03-30,10.23亿,002496
2017-12-29,10.25亿,002496
2017-09-29,10.24亿,002496
2017-05-31,10.23亿,002496
2017-03-30,8.99亿,002496
2016-06-30,8.98亿,002496
2016-05-31,8.71亿,002496
2016-05-25,2.29亿,002496
2015-05-27,2.31亿,002496
2015-04-07,2.29亿,002496
2015-03-24,1.85亿,002496
2020-06-30,8.46亿,002497
2019-06-17,8.22亿,002497
2019-04-29,8.23亿,002497
2019-02-20,8.46亿,002497
2018-06-30,8.15亿,002497
2018-05-25,8.23亿,002497
2018-05-24,8.25亿,002497
2017-06-30,8.15亿,002497
2016-12-31,8.05亿,002497
2016-06-30,7.77亿,002497
2015-12-31,7.36亿,002497
2015-06-30,7.08亿,002497
2015-05-08,7.20亿,002497
2015-04-29,3.60亿,002497
2018-12-31,33.27亿,002498
2017-12-31,33.26亿,002498
2017-06-30,32.21亿,002498
2015-10-16,33.25亿,002498
2015-06-30,10.73亿,002498
2018-06-30,1.89亿,002499
2017-12-31,1.63亿,002499
2016-12-31,1.37亿,002499
2016-06-30,1.38亿,002499
2015-12-31,1.28亿,002499
2015-06-30,1.29亿,002499
2015-05-15,9247.11万,002499
2020-07-10,35.90亿,002500
2020-06-29,28.29亿,002500
2016-11-28,25.19亿,002500
2016-01-07,24.88亿,002500
2020-06-30,11.35亿,002501
2019-05-21,11.29亿,002501
2018-12-31,9.62亿,002501
2018-06-30,10.01亿,002501
2018-02-23,7.37亿,002501
2017-12-31,6.74亿,002501
2017-06-30,6.75亿,002501
2016-11-17,7.34亿,002501
2016-06-30,6.70亿,002501
2016-02-29,6.74亿,002501
2015-12-31,6.70亿,002501
2015-04-09,6.71亿,002501
2020-09-18,7.32亿,002502
2020-01-09,7.57亿,002502
2020-01-07,7.33亿,002502
2019-11-27,7.00亿,002502
2019-11-25,6.98亿,002502
2019-06-30,6.97亿,002502
2019-03-18,7.02亿,002502
2019-03-14,6.90亿,002502
2018-12-31,6.46亿,002502
2018-11-15,6.21亿,002502
2018-06-30,5.41亿,002502
2018-03-19,5.84亿,002502
2018-03-16,5.12亿,002502
2017-12-31,5.37亿,002502
2017-11-10,5.15亿,002502
2017-08-07,5.16亿,002502
2017-06-30,5.06亿,002502
2017-04-12,5.04亿,002502
2017-03-20,4.87亿,002502
2017-01-13,4.77亿,002502
2017-01-12,4.84亿,002502
2016-12-31,4.55亿,002502
2016-11-10,4.16亿,002502
2016-09-13,4.07亿,002502
2016-06-30,2.03亿,002502
2016-03-17,2.00亿,002502
2016-03-16,1.84亿,002502
2015-06-30,1.88亿,002502
2015-03-17,1.87亿,002502
2020-09-18,23.99亿,002503
2019-12-31,21.90亿,002503
2019-06-30,21.23亿,002503
2018-12-31,19.95亿,002503
2018-08-02,19.54亿,002503
2017-11-14,20.24亿,002503
2017-11-10,16.27亿,002503
2017-03-30,8.13亿,002503
2015-12-31,6.26亿,002503
2015-05-15,6.30亿,002503
2020-06-30,4.14亿,002504
2019-06-30,4.15亿,002504
2016-07-12,3.88亿,002504
2016-06-30,1.54亿,002504
2015-12-31,1.38亿,002504
2015-11-10,1.13亿,002504
2015-06-30,1.10亿,002504
2020-05-15,54.85亿,002505
2016-12-31,15.46亿,002505
2016-06-02,8.14亿,002505
2015-06-30,6.97亿,002505
2020-06-30,50.74亿,002506
2020-04-25,50.71亿,002506
2020-01-14,50.70亿,002506
2019-07-29,50.69亿,002506
2019-05-21,50.66亿,002506
2019-05-13,50.53亿,002506
2019-04-30,50.46亿,002506
2018-05-11,25.24亿,002506
2015-12-31,22.08亿,002506
2020-06-30,7.78亿,002507
2018-12-31,7.75亿,002507
2018-11-20,7.80亿,002507
2018-11-16,7.72亿,002507
2017-12-31,7.71亿,002507
2017-11-20,7.70亿,002507
2017-11-17,7.67亿,002507
2017-06-30,4.54亿,002507
2017-05-20,3.03亿,002507
2016-12-31,3.01亿,002507
2016-11-21,3.00亿,002507
2016-11-17,2.97亿,002507
2016-05-11,2.98亿,002507
2016-05-04,1.86亿,002507
2015-11-20,1.85亿,002507
2015-07-03,1.61亿,002507
2019-06-30,9.35亿,002508
2018-02-23,9.33亿,002508
2017-12-31,9.25亿,002508
2017-06-30,9.30亿,002508
2017-04-26,7.16亿,002508
2017-02-16,7.14亿,002508
2016-06-30,7.10亿,002508
2016-05-26,4.73亿,002508
2016-02-15,4.72亿,002508
2015-05-08,3.14亿,002508
2020-09-17,7.62亿,002510
2020-07-14,7.61亿,002510
2020-04-16,7.94亿,002510
2020-02-15,7.87亿,002510
2018-06-30,7.74亿,002510
2017-12-31,7.37亿,002510
2017-08-08,7.14亿,002510
2017-06-30,6.78亿,002510
2017-05-05,6.61亿,002510
2017-03-31,6.60亿,002510
2016-09-30,6.47亿,002510
2016-04-29,6.37亿,002510
2016-04-22,3.19亿,002510
2015-12-31,3.18亿,002510
2015-06-30,3.19亿,002510
2020-09-07,12.74亿,002511
2020-06-08,12.72亿,002511
2020-06-04,12.66亿,002511
2019-12-31,12.65亿,002511
2019-09-18,12.58亿,002511
2019-06-30,12.75亿,002511
2019-06-18,12.73亿,002511
2019-05-21,12.58亿,002511
2018-12-31,12.57亿,002511
2018-05-28,12.58亿,002511
2018-05-17,12.45亿,002511
2018-05-10,7.33亿,002511
2017-05-23,4.89亿,002511
2016-12-31,4.84亿,002511
2015-06-05,4.85亿,002511
2015-05-29,4.05亿,002511
2020-06-30,8.55亿,002512
2019-12-02,8.38亿,002512
2019-06-30,8.37亿,002512
2019-02-20,8.83亿,002512
2019-02-17,7.44亿,002512
2018-12-31,7.27亿,002512
2018-11-29,6.76亿,002512
2018-06-30,6.93亿,002512
2018-01-02,6.40亿,002512
2017-12-31,6.23亿,002512
2017-12-04,6.17亿,002512
2017-12-01,5.94亿,002512
2017-07-19,5.73亿,002512
2017-06-30,5.72亿,002512
2017-02-28,5.59亿,002512
2017-01-06,4.74亿,002512
2017-01-03,4.64亿,002512
2016-11-30,4.40亿,002512
2016-08-02,4.19亿,002512
2016-07-29,4.18亿,002512
